# 11286 TypeInfoData record candidates (name ptr + plausible size/flags)
# 2081 registration sites found in code

## Constructors called (address: registrations)
  FFFFFFFF89F38245: 1
  FFFFFFFF932731BC: 1
  FFFFFFFFB327319C: 1
  FFFFFFFFBA3B887E: 1
  FFFFFFFFBA3B9133: 1
  FFFFFFFFBA3BD136: 1
  FFFFFFFFBA3BE42F: 1
  FFFFFFFFBA3C9329: 1
  FFFFFFFFBA3DB70B: 1
  FFFFFFFFBA3E7E7F: 1
  FFFFFFFFBA3F25F0: 1
  FFFFFFFFBA3F9073: 1
  FFFFFFFFBA3F9445: 1
  FFFFFFFFBA3FFF52: 1
  FFFFFFFFBA4039A7: 1
  FFFFFFFFBA408E88: 1
  FFFFFFFFBA40ED96: 1
  FFFFFFFFBA4150F8: 1
  FFFFFFFFBA41A390: 1
  FFFFFFFFC1F38275: 1
  FFFFFFFFC427317B: 1
  FFFFFFFFE93A794E: 1
  FFFFFFFFE93B2FD0: 1
  FFFFFFFFE93B890C: 1
  FFFFFFFFE93C3D94: 1
  FFFFFFFFE93D502C: 1
  FFFFFFFFE93DDCDA: 1
  FFFFFFFFE93E2E73: 1
  FFFFFFFFE93E3937: 1
  FFFFFFFFE93E5DCD: 1
  FFFFFFFFE93EA06E: 1
  FFFFFFFFE93EED3B: 1
  FFFFFFFFE93F916C: 1
  FFFFFFFFE93F9422: 1
  FFFFFFFFE94039E1: 1
  FFFFFFFFE9408FA6: 1
  FFFFFFFFE9410847: 1
  FFFFFFFFE9412B7E: 1
  FFFFFFFFE9416156: 1
  FFFFFFFFE941A6FB: 1
  FFFFFFFFF427314B: 1
  FFFFFFFFF9F382A5: 1
  00000000: 817
  0043C390: 273
  00500880: 941
  14227D2A: 1
  2427311B: 1
  31F382D5: 1
  3DF381F5: 1
  53227CFB: 1
  693A79A4: 1
  693F9195: 1
  73227CDB: 1

## Record layout by flags byte (count, of which followed by a pointer into .data)
  flags 0x00: 632 records, 0 with trailing pointer
  flags 0x29: 281 records, 281 with trailing pointer
  flags 0x35: 960 records, 0 with trailing pointer
  flags 0x48: 208 records, 0 with trailing pointer

## Registrations (site  record  object  ctor  size  flags  module  misc  extra  name)
0139CFCC  01BFBE0C  01BFC9E4  00500880    128  0x35  01517300  00010010     -      EventMemoryEntityData
013B54D0  01C01544  01C017AC  0043C390      8  0x29  01517300  00010204  01C29D80  EventScaleData
013C0FAF  01C039F8  01C03D0C  00500880    160  0x35  01517300  00010110     -      EventSequenceTriggerEntityData
013ECC40  01C0C2DC  01C0CA78  0043C390     16  0x29  0151A034  00010204  01C3CBA8  EventSpec
0139CFFF  01BFBE24  01BFCA1C  00500880    144  0x35  01517300  00010210     -      EventSplitterEntityData
013BADC0  01C2C1E0  00000000  00000000      0  0x48  01BF12DC  01C02D48     -      Events
013E4610  01C385B8  00000000  00000000      0  0x48  01BF12DC  01C0AC2C     -      Events
013ECA10  01C3D3E8  00000000  00000000      0  0x48  01BF12DC  01BF1404     -      Events
013896A0  01C162C8  00000000  00000000      0  0x00  01BF13E4  00000000     -      ExpandAroundPartMin
013B6EE0  01C0196C  01C01B74  0043C390      8  0x29  01517300  00010204  01C2A038  ExpectedFunctionPoint
0138B91F  01BF90D4  01BF9440  00500880    208  0x35  01517300  00011110     -      ExplosionEntityData
013C1C8F  01C03F30  01C040E8  FFFFFFFFE93DDCDA    144  0x35  01517300  00010310     -      ExplosionImpulseTestEntityData
0139127F  01BF9A04  01BFA234  00500880    240  0x35  01517300  00010B10     -      ExplosionPackEntityData
013CB9AF  01C05868  01C05A2C  00500880    128  0x35  01517300  00010610     -      ExplosiveObjectData
01402AB0  01C481D0  00000000  00000000      0  0x00  01BF13E4  00000000     -      Exponent
013D2BF0  01C34AA8  00000000  00000000      0  0x00  01C07258  00000000     -      ExportBonesSelection
013FFFAF  01C125DC  01C128AC  00500880     32  0x35  01541C70  00010104     -      Expression
013FFFDF  01C125F4  01C128E4  00500880     44  0x35  01541C70  00010104     -      ExpressionCollectionData
013FFF7F  01C125C4  01C12874  00500880     64  0x35  01541C70  00010610     -      ExpressionComponent
013FFF70  01C47BD0  00000000  00000000      0  0x00  01C12844  00000000     -      ExpressionType
013FFFD0  01C476C0  00000000  00000000      0  0x48  01BF12DC  01C128AC     -      Expressions
013ECD20  01C3CC68  00000000  00000000      0  0x00  01562ADC  00000000     -      Extents
013C6F60  01C044F0  01C049B0  0043C390     96  0x29  01517300  00010504  01C2FA80  ExtraMoviesConfig
013F45F0  01C412D0  00000000  00000000      0  0x00  01562ADC  00000000     -      EyePosition
013AD790  01C24548  00000000  00000000      0  0x00  01BF13E4  00000000     -      EyeTargeterMinOffsetTime2
013918A0  01C18890  00000000  00000000      0  0x00  01BF13E4  00000000     -      FOV
013B239F  01C00B78  01C00CF8  00500880    464  0x35  01517300  00010510     -      FPSCameraData
013A7E10  01C213B0  00000000  00000000      0  0x00  01BFE914  00000000     -      FacialAnimations
013A7D10  01BFE614  01BFEA64  0043C390      8  0x29  01517300  00010204  01C20B40  FacialSoundMapData
0139CC60  01C1C160  00000000  00000000      0  0x00  01BF13E4  00000000     -      FadeTime
013A7CEF  01BFE5FC  01BFEA2C  00500880     68  0x35  01517300  00010504     -      FakeAnimatedSoldierCollisionData
013A7CC0  01BFE5E0  01BFEA18  0043C390     96  0x29  01517300  00010C04  01C21068  FakeAnimatedSoldierCollisionPose
013A7C60  01BFE58C  01BFE9D8  0043C390     64  0x29  01517300  00010710  01C20FC0  FakeBone
013A7C80  01BFE5A8  01BFE9EC  0043C390     16  0x29  01517300  00010404  01C20A98  FakeCollisionPoseBlendCurve
013F6AAF  01C0F498  01C0F520  00500880    128  0x35  0153DF24  00010910     -      FakeHingeData
01391C20  01C18EF0  00000000  00000000      0  0x00  01C0F4B0  00000000     -      FakePhysics
013F3060  01C3FB48  00000000  00000000      0  0x00  01C0F4B0  00000000     -      FakePhysics
013F6A4F  01C0F468  01C0F4B0  00500880     44  0x35  0153DF24  00010804     -      FakePhysicsData
013A7C40  01BFE570  01BFE9C4  0043C390     28  0x29  01517300  00010304  01C20F78  FakePoseLimbInfo
013A7CE0  01C21188  00000000  00000000      0  0x48  01BF12DC  01BFEA18     -      FakePoses
013F6A7F  01C0F480  01C0F4E8  FFFFFFFFE9412B7E     80  0x35  0153DF24  00010510     -      FakeSpringData
013F477C  01C0EB7C  01C0EE20  00500880     32  0x35  0153DF24  00010004     -      FallingStateData
0138BBAF  01BF924C  01BF9704  00500880    368  0x35  01517300  00010210     -      FenceModelEntityData
01391930  01C199A0  00000000  00000000      0  0x00  01BF13E4  00000000     -      FieldOfView
013A1290  01C1F598  00000000  00000000      0  0x00  01BF13E4  00000000     -      FieldOfView
01404600  01C48CE0  00000000  00000000      0  0x00  01BF13E4  00000000     -      FieldOfView
013FE560  01C46670  00000000  00000000      0  0x00  01BF1414  00000000     -      File
013C7A7F  01C04D34  01C04D4C  00500880     40  0x35  01517300  00010104     -      FileQueryData
01400740  01C47C90  00000000  00000000      0  0x00  01BF1404  00000000     -      Filename
013FE590  01C46BC8  00000000  00000000      0  0x48  01BF12DC  01BF1414     -      Files
013B0ADF  01C00664  01C009FC  00500880    304  0x35  01517300  00010210     -      FireAtAreaOrderEntityData
013914E0  01BF9BCC  01BFA448  0043C390     80  0x29  01517300  00010810  01C18278  FireEffectData
01391480  01BF9B78  01BFA40C  0043C390    140  0x29  01517300  00011604  01C19298  FireLogicData
013914A0  01BF9B94  01BFA420  0043C390     16  0x29  01517300  00010404  01C181A0  FiringDispersionData
0139152F  01BF9C04  01BFA470  00500880    496  0x35  01517300  00011110     -      FiringFunctionData
013E7A30  01C3B1B0  00000000  00000000      0  0x00  01BF13B4  00000000     -      First
01403890  01C48518  00000000  00000000      0  0x00  01C136E4  00000000     -      FirstOperand
01391A9F  01BF9F28  01BFAA38  00500880    144  0x35  01517300  00011810     -      FirstPersonCameraData
0139C850  01C1D348  00000000  00000000      0  0x48  01BF12DC  01BF95E0     -      FlagTemplates
013D917F  01C080FC  01C08364  00500880     28  0x35  015175E0  00010404     -      FloatNodeGroupData
013D64BF  01C07B84  01C07CA8  00500880     32  0x35  015175E0  00010104     -      FloatParameter
013DA01F  01C088A4  01C08A44  00500880     24  0x35  015175E0  00010304     -      FloatParameterExpressionData
013F659F  01C0F308  01C0F3F8  00500880     20  0x35  0153DF24  00010204     -      FloatPhysicsData
013ECECF  01C0C47C  01C0CCE8  FFFFFFFFE9408FA6     60  0x35  0151A034  00010104     -      FloatPropertyTrackData
013C9CC0  01C050F4  01C05260  0043C390     12  0x29  01517300  00010304  01C307D0  FloatRange
013C89E0  01C04E68  01C0503C  0043C390     20  0x29  01517300  00010304  01C30608  FloatSetting
013D923F  01C0815C  01C08444  00500880     28  0x35  015175E0  00010404     -      FloatValueGroupData
01391190  01C17858  00000000  00000000      0  0x00  01C09BAC  00000000     -      FlyBySound
01391610  01C183C8  00000000  00000000      0  0x00  01BF13E4  00000000     -      FocusConeAngle
013918D0  01C188C0  00000000  00000000      0  0x00  01BF13E4  00000000     -      FocusConeAngle
013CE810  01C339B0  130C6800  00000000      0  0x00  01562ADC  00000000     -      FogColor
013B096F  01C005A0  01C0085C  00500880    304  0x35  01517300  00010110     -      FollowAISoldierOrderEntityData
013B093C  01C00588  01C00824  00500880    272  0x35  01517300  00010010     -      FollowClosestHumanOrderEntityData
013AD76F  01BFF738  01BFFD88  00500880     56  0x35  01517300  00010B04     -      FollowConstantData
013E3FBF  01C09E7C  01C0A544  00500880     32  0x35  01519FA0  00010404     -      FollowEnvelopeNode
013E7AE0  01C3BBB8  00000000  00000000      0  0x00  01C0B9C0  00000000     -      Font
013A8100  01C21AB8  00000000  31F382D5      0  0x00  01BF1404  00000000     -      FootMaterial
013BE560  01C2D5D8  00000000  00000000      0  0x00  01C09BAC  00000000     -      FootStepSound
013A7E90  01BFE6F8  01BFEBF0  0043C390      4  0x29  01517300  00010104  01C20C90  FootStepTrigger
0139D39F  01BFC030  01BFCE14  00500880    144  0x35  01517300  00010210     -      ForbiddenAIAreaData
0139C90F  01BFBA1C  01BFC2B0  00500880    176  0x35  01517300  00010810     -      ForceAreaEntityData
013A1050  01C1F268  00000000  00000000      0  0x00  01BF13E4  00000000     -      ForceModifier
013A255C  01BFDB7C  01BFDD74  00500880    176  0x35  01517300  00010010     -      ForestEntityData
013B0990  01C25E20  00000000  00000000      0  0x00  01C0000C  00000000     -      Formation
013AE36F  01BFFFBC  01C0000C  00500880     40  0x35  01517300  00010204     -      FormationData
013AE33F  01BFFFA4  01BFFFD4  00500880     44  0x35  01517300  00010104     -      FormationHolder
013AE330  01C25700  00000000  00000000      0  0x48  01BF12DC  01C0000C     -      Formations
013943C0  01C1A720  00000000  00000000      0  0x00  01BF1404  00000000     -      Formula
013D38A0  01C34CB8  00000000  00000000      0  0x00  01C07EE4  00000000     -      Forward
013D38D0  01C34D60  00000000  00000000      0  0x00  01C07EE4  00000000     -      Forward
013F2E70  01C40148  00000000  00000000      0  0x48  01BF12DC  01BF13E4     -      ForwardGearRatios
013E41FC  01C09FC0  01C0A7BC  00500880     76  0x35  01519FA0  00010004     -      FourChannelSamplerGroup
013E422C  01C09FD8  01C0A7F4  00500880     36  0x35  01519FA0  00010004     -      FourChannelSamplerNode
013A80A0  01C219F8  00000000  FFFFFFFFC1F38275      0  0x00  01BF13E4  00000000     -      Fov
0139CBE0  01BFBBC8  01BFC5C4  0043C390     32  0x29  01517300  00010310  01C1C0A0  FrameEffectState
013E7970  01C3B8A0  00000000  00000000      0  0x48  01BF12DC  01C0B820     -      Frames
013F4740  01C411B0  00000000  00000000      0  0x00  01BF13E4  00000000     -      FreeFallVelocity
013E43C0  01C382A0  00000000  00000000      0  0x00  01C093DC  00000000     -      Frequency
013E43F0  01C382E8  00000000  00000000      0  0x00  01C093DC  00000000     -      Frequency
013F2CD0  01C3F560  00000000  00000000      0  0x00  01BF13E4  00000000     -      FrontRatio
013B6EC0  01C01950  01C01B60  0043C390      8  0x29  01517300  00010204  01C2A008  FunctionPoint
013EFE80  01C3EC90  00000000  00000000      0  0x00  01C11500  00000000     -      FunctionType
0139CB9F  01BFBB94  01BFC574  00500880    208  0x35  01517300  00010A10     -      GameEffectEntityData
0138B88C  01BF908C  01BF9398  00500880    128  0x35  01517300  00010010     -      GameEntityData
0139CA8F  01BFBB00  01BFC444  00500880    192  0x35  01517300  00010810     -      GameInteractionEntityData
013CC41F  01C05BF0  01C05C08  00500880    156  0x35  01517300  00010B04     -      GameModeData
013C70D0  01C04620  01C04AB0  0043C390     24  0x29  01517300  00010204  01C2F180  GameModeObjective
013EC97F  01C0C12C  01C0C78C  00500880     48  0x35  0151A034  00010304     -      GameObjectData
0138B8BF  01BF90A4  01BF93D0  00500880    144  0x35  01517300  00010210     -      GamePhysicsEntityData
0138996F  01BF6C84  01BF6CB4  00500880    164  0x35  01506068  00014C04     -      GameRenderSettings
0139D33F  01BFC000  01BFCDA4  00500880    144  0x35  01517300  00010110     -      GameSettingEntityData
0138946F  01BF4AC4  01BF4BC0  00500880    164  0x35  01506068  00013004     -      GameSettings
013C8A8F  01C04EF4  01C050A0  00500880     40  0x35  01517300  00010104     -      GameSettingsAsset
013C8A60  01C04ED8  01C0508C  0043C390     68  0x29  01517300  00010504  01C30710  GameSettingsCategory
013896AF  01BF5728  01BF5740  00500880     32  0x35  01506068  00010704     -      GameSootSettings
0139CABF  01BFBB18  01BFC47C  00500880    144  0x35  01517300  00010410     -      GameSoundEntityData
013C1B4F  01C03E84  01C03F80  00500880    144  0x35  01517300  00010110     -      GameTestEntityData
013C790F  01C04CD0  01C04CFC  00500880     40  0x35  01517300  00010104     -      GameTipAsset
013C78E0  01C04CB4  01C04CE8  FFFFFFFFE93E3937     24  0x29  01517300  00010204  01C30440  GameTipData
01389460  01C15E48  00000000  00000000      0  0x00  01BF13A4  00000000     -      GameVersion
013FA7A0  01C44348  00000000  00000000      0  0x00  01C111F8  00000000     -      Gamma
0139D0BF  01BFBE84  01BFCAFC  00500880    144  0x35  01517300  00010110     -      GarrisonEntityData
013F2E7F  01C0E2DC  01C0E764  00500880    112  0x35  0153DF24  00010F04     -      GearboxConfigData
013D58CF  01C076D8  01C078D4  00500880    148  0x35  015175E0  00010504     -      GenericHandsIkNodeData
013ECF2F  01C0C4AC  01C0CD58  00500880     60  0x35  0151A034  00010104     -      GenericPropertyTrackData
0139C880  01C1D690  00000000  00000000      0  0x48  01BF12DC  01C0CBF0     -      Geometry
0139C930  01C1BDE8  00000000  00000000      0  0x48  01BF12DC  01C0CAC8     -      Geometry
0139C9B0  01C1D858  00000000  00000000      0  0x48  01BF12DC  01C0CAC8     -      Geometry
0139D1B0  01C1E1A0  00000000  00000000      0  0x48  01BF12DC  01C0CAC8     -      Geometry
0139D390  01C1CE68  00000000  00000000      0  0x00  01C0CAC8  00000000     -      Geometry
013B0AA0  01C25E80  00000000  00000000      0  0x48  01BF12DC  01C0CAC8     -      Geometry
013C0E80  01C2E088  00000000  00000000      0  0x00  01C0CAC8  00000000     -      Geometry
013ECCCC  01C0C34C  01C0CAC8  00500880    112  0x35  0151A034  00010010     -      GeometryEntityData
01397030  01C1B278  00000000  00000000      0  0x48  01BF12DC  01C09BAC     -      GlobalAmbientSounds
013FBCCF  01C1186C  01C1189C  00500880    432  0x35  01540CDC  00014E10     -      GlobalPostProcessSettings
013E7A00  01C3B090  00000000  00000000      0  0x00  01BF13A4  00000000     -      Glyph
013E7A60  01C3B9D8  606801C3  00000000      0  0x48  01BF12DC  01C0B900     -      Glyphs
014038C0  01C48590  00000000  00000000      0  0x48  01BF12DC  01562D60     -      GradientData
013ECE1F  01C0C418  01C0CC28  00500880    144  0x35  0151A034  00010110     -      GraphGeometryEntityData
013911C0  01C17AC8  00000000  00000000      0  0x00  01BF13E4  00000000     -      Gravity
01401BB0  01C47F18  00000000  00000000      0  0x00  01BF13E4  00000000     -      Gravity
01401BBF  01C12BF4  01C12F8C  00500880     64  0x35  01541C70  00010110     -      GravityData
013911CF  01BF99A0  01BFA174  00500880    240  0x35  01517300  00010510     -      GrenadeEntityData
013CE02F  01C06388  63A06800  00500880    192  0x35  015173E0  00010910     -      GroundmapLightEntityData
013A241F  01BFDAD0  01BFDC10  00500880    176  0x35  01517300  00010110     -      GroupEntityData
013A23EF  01BFDAB8  01BFDBD8  00500880     60  0x35  01517300  00010704     -      GroupMemberData
013A23C0  01BFDA9C  01BFDBC4  0043C390      8  0x29  01517300  00010204  01C1F6A0  GroupMemberInstanceSpawnData
013D5A7F  01C077B0  01C07ACC  00500880    104  0x35  015175E0  00010104     -      GroupNodeData
013D5A4F  01C07798  01C07A94  00500880     16  0x35  015175E0  00010104     -      GroupNodeGroupData
013BAB50  01C2C210  00000000  00000000      0  0x00  01C02A20  00000000     -      GroupType
013DD310  01C36CE0  00000000  00000000      0  0x48  01BF12DC  01C09840     -      Groups
013E4130  01C37F40  00000000  00000000      0  0x48  01BF12DC  01C0A714     -      Groups
013E79A0  01C3B048  00000000  00000000      0  0x48  01BF12DC  01C0B858     -      Groups
013E79D0  01C3B060  00000000  00000000      0  0x48  01BF12DC  01C0B858     -      Groups
013F9650  01C436A0  00000000  00000000      0  0x48  01BF12DC  01C10D40     -      Groups
013BF600  01C03640  01C037CC  0043C390     60  0x29  01517300  00010304  01C2DB78  GunSwayBaseData
013BF620  01C0365C  01C037E0  0043C390     80  0x29  01517300  00010404  01C2DBC0  GunSwayBaseMoveData
013BF640  01C03678  01C037F4  0043C390    140  0x29  01517300  00010704  01C2DC20  GunSwayBaseMoveJumpData
013BF680  01C036B0  01C0381C  0043C390    160  0x29  01517300  00010204  01C2DCF8  GunSwayCrouchProneData
013BF72F  01C03718  01C038B4  00500880    828  0x35  01517300  00011004     -      GunSwayData
013BF530  01C0359C  01C03730  0043C390     20  0x29  01517300  00010504  01C2D938  GunSwayDispersionData
013BF550  01C035B8  01C03744  0043C390     16  0x29  01517300  00010404  01C2D9B0  GunSwayDispersionModData
013BF570  01C035D4  01C03758  0043C390     20  0x29  01517300  00010504  01C2DA10  GunSwayLagData
013BF6CF  01C036E8  01C03844  00500880    220  0x35  01517300  00010704     -      GunSwayModifierData
013BF5C0  01C03608  01C037A4  0043C390     20  0x29  01517300  00010504  01C2DAD0  GunSwayRecoilData
013BF5E0  01C03624  01C037B8  0043C390     24  0x29  01517300  00010204  01C2DB48  GunSwayStanceTransition
013BF6A0  01C036CC  01C03830  0043C390     32  0x29  01517300  00010504  01C2DD28  GunSwayStanceZoomModifierData
013BF660  01C03694  01C03808  0043C390    280  0x29  01517300  00010204  01C2DCC8  GunSwayStandData
013F7C60  01C42650  00000000  00000000      0  0x00  01BF13A4  00000000     -      HWnd
013F7FD0  01C42818  00000000  00000000      0  0x00  01BF13A4  00000000     -      HWnd
0139196F  01BF9E54  01BFA928  00500880    192  0x35  01517300  00011810     -      HaloAimerData
013D5840  01C0768C  01C07850  0043C390     80  0x29  015175E0  00010210  01C34F70  HandIkInfo
013D2AF0  01C06CC8  01C07000  0043C390     56  0x29  015175E0  00010404  01C347A8  HandInfoData
013B91A0  01C2B088  00000000  00000000      0  0x00  01BF13A4  00000000     -      HashedWaveName
013F5E8F  01C0EFDC  01C0F13C  00500880    200  0x35  0153DF24  00011004     -      HavokAsset
01400790  01C47D38  00000000  00000000      0  0x48  01BF12DC  01C12A70     -      HavokMeshes
013DD22F  01C09028  01C09760  00500880     52  0x35  01519FA0  00010A04     -      HdrSetting
013A7FD0  01C21788  00000000  00000000      0  0x00  01BF13E4  00000000     -      HeadRadius
013A3B10  01C203A8  00000000  00000000      0  0x00  01BF1404  00000000     -      Header
013A3B40  01C203C0  00000000  00000000      0  0x00  01BF1404  00000000     -      Header
013912E0  01C19268  00000000  00000000      0  0x00  01BFA26C  00000000     -      Healer
013912A0  01BF9A1C  01BFA26C  0043C390     16  0x29  01517300  00010404  01C17CA8  HealerData
013BE680  01C2D728  00000000  00000000      0  0x00  01BF13E4  00000000     -      Health
013A0BDF  01BFCEEC  01BFD2E4  00500880     92  0x35  01517300  00010A04     -      HealthStateData
013A0CC0  01C1ECE0  00000000  00000000      0  0x48  01BF12DC  01BFD2E4     -      HealthStates
013C7190  01C046C8  01C04B2C  0043C390      8  0x29  01517300  00010204  01C2FEA0  HealthVignetteState
013AD3B0  01C23570  00000000  00000000      0  0x00  01BF13E4  00000000     -      HeightToSpeedScale
013FE68C  01C11E40  01C122C8  00500880     12  0x35  01541C64  00010004     -      HeightfieldProxy
013FE5C0  01C466B8  00000000  00000000      0  0x48  01BF12DC  01C121B0     -      Heightfields
013AD3BF  01BFF530  01BFF974  00500880    212  0x35  01517300  00013204     -      HelicopterControlConstantData
013E48FF  01C0A37C  01C0AFA4  00500880    240  0x35  01519FA0  00011E10     -      HelicopterNode
013A8000  01BFE804  01BFED28  0043C390     20  0x29  01517300  00010404  01C20E88  HidableSoldierMeshWeaponPart
013E43FF  01C0A0CC  01C0AA04  00500880     28  0x35  01519FA0  00010304     -      HighPassIir2Node
013D2BC0  01C34A48  00000000  00000000      0  0x00  01BF1404  00000000     -      HipBoneName
013913C0  01BF9AD0  01BFA388  0043C390     28  0x29  01517300  00010704  01C17EE8  HoldAndReleaseData
01391790  01C18518  00000000  00000000      0  0x00  01BF13E4  00000000     -      HoldingTolerance
013F2F70  01C404A8  00000000  00000000      0  0x00  01562ADC  00000000     -      HorisontalForceOffset
013EFDF0  01C3DE20  00000000  00000000      0  0x00  01562D60  00000000     -      HorizontalCoefficientsR
013F46E0  01C410F0  00000000  00000000      0  0x00  01BF13E4  00000000     -      HorizontalInputScale
013C896C  01C04E1C  01C04FB4  00500880     84  0x35  01517300  00010004     -      HotItemAsset
013F2D0F  01C0E218  01C0E5C4  00500880    192  0x35  0153DF24  00010410     -      HovercraftFloatPhysicsData
013B2360  01C26A50  00000000  00000000      0  0x00  01C05754  00000000     -      Hud
013C71FF  01C0471C  01C04B68  00500880    236  0x35  01517300  00011904     -      HudConfigAsset
0139C7BF  01BFB950  58B901BF  00500880    160  0x35  01517300  00010710     -      HudCounterEntityData
013CAFC0  01C05738  01C05754  0043C390     80  0x29  01517300  00010E04  01C31118  HudData
0139CF3C  01BFBDC4  01BFC93C  00500880    128  0x35  01517300  00010010     -      HudEntityData
013F901F  01C10400  01C105E4  00500880     32  0x35  01540CDC  00010110     -      HudFxData
013B2340  01C00B44  01C00CAC  0043C390     20  0x29  01517300  00010504  01C26678  HudImpactData
013C7310  01C047F4  01C04C54  0043C390     48  0x29  01517300  00010610  01C302C0  HudRenderConfig
013F2CAF  01C0E1E8  01C0E554  00500880    144  0x35  0153DF24  00011110     -      HullFloatPhysicsData
0139C70F  01BFB8EC  01BFC098  00500880    160  0x35  01517300  00010310     -      HumanPlayerEntityData
013AD410  01C23A80  00000000  00000000      0  0x00  01BF13E4  00000000     -      HumanPlayerSoldierMovementVolumeOverride
013E7800  01C3B618  0C6800C4  00000000      0  0x00  01C0B574  00000000     -      Icon
013A0F40  01C1E950  00000000  00000000      0  0x00  01BF1404  00000000     -      Identifier
013D5A10  01C356F0  00000000  00000000      0  0x00  01C08024  00000000     -      Idle
013D929F  01C0818C  01C084B4  00500880    156  0x35  015175E0  00010604     -      IfNodeData
013AD590  01C24E00  00000000  00000000      0  0x00  01BF1354  00000000     -      IgnoreKynapseSpeed
013BE5C0  01C2D698  00000000  00000000      0  0x00  01C0D1AC  00000000     -      ImpactEffect
013BE6E0  01C2D758  00000000  00000000      0  0x00  01C0D1AC  00000000     -      ImpactEffect
013BE590  01C2D620  00000000  00000000      0  0x00  01C09BAC  00000000     -      ImpactSound
013BE710  01C2D770  00000000  00000000      0  0x00  01C09BAC  00000000     -      ImpactSound
013BE6B0  01C2D740  00000000  00000000      0  0x00  01BF13E4  00000000     -      ImpulseAbsorptionMultiplier
013DE2A0  01C37700  00000000  00000000      0  0x00  01C09CF4  00000000     -      ImpulseResponse
013B2390  01C26A98  00000000  00000000      0  0x00  01C00C38  00000000     -      ImpulseSettings
013F474F  01C0EB64  01C0EDE8  FFFFFFFFE9410847     36  0x35  0153DF24  00010104     -      InAirStateData
013C9E60  01C30AD0  00000000  00000000      0  0x00  01C053B8  00000000     -      IncludeGroup
01394530  01C1A9A8  00000000  00000000      0  0x00  01BF13A4  00000000     -      Index
01394560  01C1A9C0  00000000  00000000      0  0x00  01BF13A4  00000000     -      Index
013945B0  01C1ACF0  00000000  00000000      0  0x00  01BF13A4  00000000     -      Index
01394600  01C1AD38  00000000  00000000      0  0x00  01BF13A4  00000000     -      Index
013A7B8F  01BFE4EC  01BFE914  00500880     68  0x35  01517300  00010604     -      IndexedAnimationData
0139706F  01BFB3F4  01BFB634  00500880     20  0x35  01517300  00010204     -      IndoorDampingSetting
013D2C80  01C34610  00000000  00000000      0  0x00  01C07258  00000000     -      InfluenceMap
013D2C5F  01C06D90  01C07178  00500880     28  0x35  015175E0  00010204     -      InfluenceMapBoneData
013D2D1F  01C06DF0  01C07258  00500880     72  0x35  015175E0  00010204     -      InfluenceMapData
013D2C8F  01C06DA8  01C071B0  00500880     20  0x35  015175E0  00010204     -      InfluenceMapEffectData
013D2D10  01C34670  00000000  00000000      0  0x48  01BF12DC  01C071B0     -      InfluenceMapEffects
013E7910  01C3B000  00000000  00000000      0  0x48  01BF12DC  01C0B7B0     -      Infos
01391130  01C17708  00000000  00000000      0  0x00  01BF13E4  00000000     -      InitialSpeed
013D6450  01C35798  00000000  00000000      0  0x00  01BF1354  00000000     -      InitialValue
013D6480  01C357B0  00000000  00000000      0  0x00  01BF13B4  00000000     -      InitialValue
013D64B0  01C357C8  00000000  00000000      0  0x00  01BF13E4  00000000     -      InitialValue
013D64E0  01C357E0  00000000  00000000      0  0x00  01562ADC  00000000     -      InitialValue
013D6510  01C357F8  00000000  00000000      0  0x00  01562DB0  00000000     -      InitialValue
013ED1D0  01C3D148  00000000  00000000      0  0x00  01BF13B4  00000000     -      InitialValue
013C7220  01C30128  00000000  00000000      0  0x00  01BFE0E4  00000000     -      Input
013A396F  01BFDE38  01BFE074  00500880     16  0x35  01517300  00010204     -      InputActionData
013A3A2F  01BFDEBC  01BFE12C  00500880     40  0x35  01517300  00010304     -      InputActionMapData
013A3CDC  01BFE02C  01BFE42C  00500880     12  0x35  01517300  00010004     -      InputActionMappingData
013A3CAF  01BFE014  01BFE3F4  00500880     32  0x35  01517300  00010104     -      InputActionMappingsData
013A399F  01BFDE50  01BFE0AC  00500880     36  0x35  01517300  00010204     -      InputActionsData
013A3BBF  01BFDF9C  01BFE2DC  00500880     64  0x35  01517300  00010A04     -      InputConfigurationAsset
01404630  01C48C38  00000000  00000000      0  0x00  01C13C94  00000000     -      InputController
013A1080  01C1F310  00000000  00000000      0  0x00  01BF13E4  00000000     -      InputDelay
01391960  01C19C28  00000000  00000000      0  0x48  01BF12DC  01BF13E4     -      InputPolynomial
0139D08F  01BFBE6C  01BFCAC4  00500880    160  0x35  01517300  00012010     -      InputRestrictionEntityData
013C7350  01C30350  00000000  00000000      0  0x48  01BF12DC  01C04BEC     -      InputSchemes
013A1100  01BFD1B4  01BFD8B0  0043C390     16  0x29  01517300  00010104  01C1F3B8  InputSuppressionData
013F2E40  01C400D0  00000000  00000000      0  0x00  01C0E714  00000000     -      InputTweakType
013D91AF  01C08114  01C0839C  00500880     28  0x35  015175E0  00010404     -      IntNodeGroupData
013D648F  01C07B6C  01C07C70  00500880     32  0x35  015175E0  00010104     -      IntParameter
013D9FEF  01C0888C  01C08A0C  00500880     24  0x35  015175E0  00010304     -      IntParameterExpressionData
013ECE9F  01C0C464  01C0CCB0  00500880     60  0x35  0151A034  00010104     -      IntPropertyTrackData
